,group,order,lat,long
20125,3110,20125,34.060738,-118.310222
20126,3110,20126,34.060739,-118.309894
20127,3111,20127,34.02114,-118.401521
20128,3111,20128,34.021093,-118.401484
20129,3111,20129,34.021321,-118.401662
20130,3111,20130,34.021275,-118.401626
20131,3112,20131,34.047558,-118.322887
20132,3112,20132,34.047566,-118.322981
20133,3112,20133,34.047552,-118.322825
20134,3113,20134,34.09139,-118.279216
20135,3113,20135,34.091127,-118.278906
20136,3113,20136,34.09131,-118.279133
20137,3113,20137,34.091163,-118.278954
20138,3113,20138,34.091274,-118.279093
20139,3114,20139,34.024049,-118.396691
20140,3114,20140,34.024115,-118.396739
20141,3115,20141,34.061797,-118.310685
20142,3115,20142,34.061797,-118.310621
20143,3116,20143,34.068927,-118.299478
20144,3116,20144,34.068928,-118.29963
20145,3116,20145,34.068928,-118.299571
20146,3117,20146,34.063436,-118.309989
20147,3117,20147,34.063438,-118.309845
20148,3117,20148,34.063436,-118.310095
20149,3117,20149,34.063437,-118.309914
20150,3118,20150,34.063438,-118.309776
20151,3118,20151,34.063437,-118.309619
20152,3119,20152,34.07618,-118.294968
20153,3119,20153,34.07618,-118.294902
20154,3119,20154,34.076179,-118.295206
20155,3120,20155,34.12422,-118.266341
20156,3120,20156,34.124321,-118.266422
20157,3120,20157,34.124272,-118.266384
20158,3121,20158,34.095697,-118.27789
20159,3121,20159,34.095696,-118.277945
20160,3121,20160,34.095697,-118.278035
20161,3121,20161,34.095698,-118.278105
20162,3122,20162,34.125483,-118.263452
20163,3122,20163,34.125649,-118.263609
20164,3122,20164,34.125751,-118.263696
20165,3122,20165,34.125273,-118.263282
20166,3122,20166,34.125688,-118.263643
20167,3122,20167,34.125379,-118.263368
20168,3122,20168,34.125336,-118.263333
20169,3122,20169,34.125441,-118.263418
20170,3123,20170,34.142641,-118.402926
20171,3123,20171,34.142588,-118.402919
20172,3124,20172,34.142667,-118.397216
20173,3124,20173,34.142421,-118.397126
20174,3124,20174,34.142617,-118.397197
20175,3124,20175,34.14237,-118.397108
20176,3125,20176,34.091768,-118.279853
20177,3125,20177,34.092065,-118.280131
20178,3125,20178,34.091963,-118.280036
20179,3125,20179,34.092103,-118.280165
20180,3125,20180,34.09191,-118.279986
20181,3125,20181,34.092161,-118.280222
20182,3125,20182,34.09187,-118.27995
20183,3125,20183,34.0922,-118.280259
20184,3125,20184,34.091811,-118.279895
20185,3125,20185,34.092002,-118.280072
20186,3126,20186,34.061597,-118.313322
20187,3126,20187,34.061597,-118.313073
20188,3126,20188,34.061596,-118.313011
20189,3126,20189,34.061596,-118.313573
20190,3126,20190,34.061597,-118.313165
20191,3127,20191,34.069119,-118.299425
20192,3127,20192,34.069119,-118.299635
20193,3127,20193,34.069118,-118.299576
20194,3127,20194,34.069119,-118.299488
20195,3128,20195,34.063601,-118.308644
20196,3128,20196,34.063604,-118.308295
20197,3128,20197,34.063602,-118.30858
20198,3128,20198,34.0636,-118.308813
20199,3128,20199,34.063605,-118.308233
20200,3128,20200,34.063601,-118.308751
20201,3128,20201,34.063605,-118.308138
20202,3128,20202,34.063603,-118.308452
20203,3128,20203,34.063604,-118.308387
20204,3128,20204,34.063607,-118.308071
20205,3129,20205,34.076404,-118.293826
20206,3129,20206,34.0764,-118.294702
20207,3129,20207,34.076399,-118.294791
20208,3129,20208,34.076398,-118.295171
20209,3129,20209,34.076404,-118.293763
20210,3129,20210,34.076396,-118.295382
20211,3129,20211,34.076397,-118.295321
20212,3129,20212,34.076398,-118.295232
20213,3129,20213,34.076401,-118.294646
20214,3130,20214,34.125324,-118.264454
20215,3130,20215,34.12528,-118.264417
20216,3131,20216,34.124378,-118.266336
20217,3131,20217,34.124332,-118.266298
20218,3132,20218,34.095873,-118.278317
20219,3133,20219,34.095871,-118.277726
20220,3133,20220,34.095873,-118.278393
20221,3133,20221,34.095873,-118.278456
20222,3133,20222,34.095872,-118.277862
20223,3133,20223,34.095873,-118.278113
20224,3133,20224,34.095871,-118.277973
20225,3134,20225,34.142471,-118.394968
20226,3134,20226,34.142522,-118.394987
20227,3135,20227,34.143091,-118.395208
20228,3135,20228,34.143021,-118.395182
20229,3135,20229,34.143145,-118.395228
20230,3135,20230,34.142339,-118.394916
20231,3135,20231,34.142287,-118.394895
20232,3136,20232,34.142786,-118.400851
20233,3136,20233,34.14271,-118.400842
20234,3137,20234,34.125854,-118.263568
20235,3137,20235,34.125632,-118.263424
20236,3137,20236,34.125591,-118.26339
20237,3137,20237,34.125809,-118.263531
20238,3138,20238,34.142523,-118.403027
20239,3138,20239,34.142656,-118.403046
20240,3138,20240,34.142602,-118.403036
20241,3139,20241,34.143138,-118.397516
20242,3139,20242,34.143024,-118.397474
20243,3139,20243,34.143087,-118.397497
20244,3140,20244,34.061797,-118.31239
20245,3140,20245,34.061807,-118.313531
20246,3140,20246,34.061816,-118.313465
20247,3140,20247,34.061807,-118.313609
20248,3140,20248,34.061797,-118.312482
20249,3140,20249,34.061798,-118.31324
20250,3140,20250,34.061798,-118.312163
20251,3140,20251,34.061796,-118.312003
20252,3140,20252,34.061797,-118.31223
20253,3140,20253,34.061795,-118.31206
20254,3140,20254,34.061799,-118.313085
20255,3140,20255,34.061798,-118.313176
20256,3140,20256,34.061798,-118.312325
20257,3141,20257,34.0636,-118.310095
20258,3141,20258,34.0636,-118.309844
20259,3141,20259,34.063599,-118.310005
20260,3141,20260,34.0636,-118.309775
20261,3141,20261,34.063598,-118.309935
20262,3142,20262,34.01722,-118.281996
20263,3142,20263,34.017243,-118.282051
20264,3142,20264,34.017306,-118.282189
20265,3142,20265,34.017397,-118.282393
20266,3142,20266,34.017186,-118.281918
20267,3142,20267,34.017278,-118.282127
20268,3143,20268,33.73882,-118.287504
20269,3143,20269,33.73882,-118.287565
20270,3143,20270,33.738818,-118.286767
20271,3143,20271,33.73882,-118.287655
20272,3144,20272,33.737917,-118.286259
20273,3144,20273,33.737917,-118.286406
20274,3144,20274,33.737915,-118.286027
20275,3144,20275,33.737917,-118.28632
20276,3144,20276,33.73792,-118.287097
20277,3144,20277,33.737915,-118.286092
20278,3144,20278,33.737919,-118.286631
20279,3144,20279,33.73792,-118.286696
20280,3145,20280,33.737921,-118.287324
20281,3146,20281,33.737007,-118.287659
20282,3146,20282,33.737007,-118.287589
20283,3147,20283,34.060346,-118.274226
20284,3147,20284,34.060951,-118.273843
20285,3147,20285,34.060405,-118.274191
20286,3147,20286,34.06057,-118.274087
20287,3147,20287,34.060453,-118.274159
20288,3147,20288,34.060888,-118.273884
20289,3147,20289,34.060636,-118.274045
20290,3147,20290,34.060831,-118.27392
20291,3147,20291,34.060517,-118.274121
20292,3147,20292,34.060678,-118.274018
20293,3148,20293,34.066801,-118.236228
20294,3148,20294,34.066851,-118.236366
20295,3148,20295,34.066821,-118.236285
20296,3149,20296,34.046083,-118.241974
20297,3149,20297,34.046038,-118.241904
20298,3149,20298,34.046005,-118.241851
20299,3149,20299,34.046116,-118.242026
20300,3149,20300,34.046391,-118.242471
20301,3149,20301,34.046157,-118.242092
20302,3149,20302,34.046302,-118.242324
20303,3149,20303,34.046425,-118.242522
20304,3150,20304,34.056076,-118.258105
20305,3150,20305,34.055856,-118.258237
20306,3150,20306,34.056029,-118.258133
20307,3150,20307,34.055907,-118.258207
20308,3151,20308,34.048808,-118.212747
20309,3151,20309,34.048579,-118.212891
20310,3151,20310,34.048624,-118.212864
20311,3151,20311,34.04876,-118.212776
20312,3152,20312,34.052539,-118.236165
20313,3152,20313,34.052521,-118.236028
20314,3152,20314,34.052546,-118.23622
20315,3152,20315,34.052615,-118.236745
20316,3152,20316,34.052678,-118.237215
20317,3152,20317,34.052592,-118.236569
20318,3152,20318,34.052575,-118.236446
20319,3152,20319,34.052636,-118.236897
20320,3152,20320,34.052582,-118.236495
20321,3152,20321,34.05253,-118.236096
20322,3152,20322,34.052642,-118.236948
20323,3152,20323,34.052891,-118.237721
20324,3152,20324,34.052664,-118.237112
20325,3152,20325,34.052557,-118.236298
20326,3152,20326,34.052779,-118.237716
20327,3152,20327,34.052657,-118.237057
20328,3152,20328,34.052725,-118.237664
20329,3152,20329,34.052944,-118.237681
20330,3152,20330,34.052565,-118.236367
20331,3152,20331,34.052698,-118.237367
20332,3152,20332,34.052685,-118.237273
20333,3152,20333,34.052624,-118.23681
20334,3152,20334,34.052698,-118.237548
20335,3152,20335,34.052706,-118.237484
20336,3153,20336,34.032192,-118.258404
20337,3153,20337,34.032375,-118.258732
20338,3153,20338,34.032105,-118.258234
20339,3153,20339,34.032078,-118.25818
20340,3153,20340,34.03229,-118.258582
20341,3153,20341,34.032261,-118.258532
20342,3153,20342,34.032038,-118.258102
20343,3153,20343,34.032221,-118.258456
20344,3154,20344,34.047247,-118.23873
20345,3154,20345,34.047369,-118.238917
20346,3154,20346,34.047417,-118.238991
20347,3154,20347,34.047449,-118.239041
20348,3155,20348,34.033836,-118.256046
20349,3155,20349,34.033764,-118.255916
20350,3155,20350,34.033796,-118.255972
20351,3156,20351,34.050456,-118.236651
20352,3156,20352,34.050462,-118.236895
20353,3156,20353,34.05046,-118.236831
20354,3156,20354,34.050465,-118.236987
20355,3157,20355,34.036705,-118.254576
20356,3157,20356,34.036629,-118.254457
20357,3157,20357,34.036915,-118.254902
20358,3157,20358,34.036584,-118.254386
20359,3157,20359,34.036883,-118.254851
20360,3157,20360,34.036961,-118.254974
20361,3157,20361,34.03666,-118.254504
20362,3157,20362,34.036737,-118.254624
20363,3158,20363,34.035455,-118.256169
20364,3158,20364,34.035424,-118.256122
20365,3158,20365,34.035379,-118.256051
20366,3159,20366,34.047086,-118.242239
20367,3159,20367,34.046442,-118.240672
20368,3159,20368,34.04672,-118.241395
20369,3159,20369,34.046743,-118.241452
20370,3159,20370,34.046364,-118.240472
20371,3159,20371,34.046529,-118.2409
20372,3159,20372,34.0465,-118.240825
20373,3159,20373,34.046474,-118.24076
20374,3159,20374,34.047063,-118.242185
20375,3159,20375,34.046386,-118.24053
20376,3160,20376,34.047005,-118.242047
20377,3160,20377,34.04697,-118.241968
20378,3161,20378,34.040624,-118.251058
20379,3161,20379,34.040191,-118.250596
20380,3161,20380,34.040586,-118.251018
20381,3161,20381,34.040247,-118.250655
20382,3162,20382,34.039187,-118.252522
20383,3162,20383,34.039243,-118.252583
20384,3162,20384,34.039054,-118.252377
20385,3162,20385,34.038865,-118.252172
20386,3162,20386,34.039148,-118.25248
20387,3162,20387,34.038906,-118.252216
20388,3162,20388,34.039093,-118.25242
20389,3162,20389,34.039002,-118.25232
20390,3162,20390,34.03896,-118.252275
20391,3163,20391,34.037751,-118.25341
20392,3163,20392,34.037787,-118.253456
20393,3163,20393,34.038036,-118.253788
20394,3163,20394,34.037699,-118.253345
20395,3163,20395,34.037833,-118.253513
20396,3164,20396,34.078741,-118.361344
20397,3164,20397,34.079065,-118.361346
20398,3164,20398,34.079477,-118.361348
20399,3164,20399,34.078566,-118.361344
20400,3164,20400,34.078867,-118.361344
20401,3164,20401,34.07952,-118.361348
20402,3164,20402,34.078991,-118.361345
20403,3164,20403,34.078615,-118.361344
20404,3164,20404,34.079407,-118.361347
20405,3164,20405,34.079737,-118.361349
20406,3164,20406,34.07979,-118.36135
20407,3164,20407,34.078688,-118.361345
20408,3164,20408,34.079666,-118.361348
20409,3164,20409,34.07881,-118.361345
20410,3164,20410,34.078935,-118.361345
20411,3164,20411,34.079342,-118.361347
20412,3165,20412,34.049535,-118.250949
20413,3165,20413,34.049974,-118.250541
20414,3165,20414,34.049818,-118.250684
20415,3165,20415,34.04978,-118.25072
20416,3165,20416,34.049065,-118.251386
20417,3165,20417,34.048919,-118.25152
20418,3165,20418,34.04912,-118.251336
20419,3165,20419,34.049021,-118.251427
20420,3165,20420,34.048962,-118.251482
20421,3166,20421,34.066379,-118.343897
20422,3167,20422,34.066453,-118.343898
20423,3167,20423,34.066006,-118.343898
20424,3167,20424,34.06626,-118.343898
20425,3167,20425,34.066133,-118.343899
20426,3167,20426,34.06608,-118.343898
20427,3167,20427,34.066206,-118.343897
20428,3167,20428,34.06633,-118.343899
20429,3168,20429,34.078788,-118.376452
20430,3168,20430,34.078843,-118.376451
20431,3169,20431,34.079106,-118.376449
20432,3169,20432,34.078375,-118.376457
20433,3169,20433,34.078446,-118.376457
20434,3169,20434,34.078977,-118.37645
20435,3169,20435,34.079625,-118.376438
20436,3169,20436,34.079052,-118.376447
20437,3169,20437,34.079234,-118.376447
20438,3169,20438,34.079183,-118.376448
20439,3169,20439,34.078925,-118.376452
20440,3169,20440,34.079366,-118.376443
20441,3169,20441,34.078298,-118.37646
20442,3169,20442,34.07931,-118.376444
20443,3170,20443,34.078502,-118.376455
20444,3170,20444,34.078578,-118.376456
20445,3170,20445,34.078636,-118.376453
20446,3170,20446,34.078714,-118.376454
20447,3171,20447,34.078132,-118.323526
20448,3172,20448,34.078487,-118.32353
20449,3172,20449,34.078274,-118.323528
20450,3172,20450,34.07759,-118.323527
20451,3172,20451,34.07879,-118.323528
20452,3172,20452,34.077877,-118.323529
20453,3172,20453,34.078656,-118.32353
20454,3172,20454,34.077718,-118.323527
20455,3172,20455,34.07782,-118.323527
20456,3172,20456,34.078712,-118.32353
20457,3173,20457,34.046839,-118.246605
20458,3173,20458,34.046966,-118.246421
20459,3173,20459,34.046921,-118.246488
20460,3173,20460,34.046886,-118.246538
20461,3173,20461,34.047002,-118.246368
20462,3173,20462,34.046805,-118.246653
20463,3174,20463,34.046269,-118.247216
20464,3174,20464,34.046436,-118.247063
20465,3174,20465,34.046391,-118.247106
20466,3175,20466,34.047014,-118.248124
20467,3175,20467,34.047153,-118.247993
20468,3175,20468,34.047112,-118.248033
20469,3175,20469,34.047216,-118.247936
20470,3175,20470,34.047053,-118.248087
20471,3176,20471,34.047764,-118.247423
20472,3176,20472,34.047811,-118.24738
20473,3177,20473,34.051525,-118.234251
20474,3177,20474,34.051868,-118.234188
20475,3177,20475,34.051925,-118.234176
20476,3177,20476,34.051752,-118.234209
20477,3177,20477,34.051411,-118.234275
20478,3177,20478,34.051639,-118.234232
20479,3177,20479,34.051582,-118.234243
20480,3177,20480,34.051464,-118.234263
20481,3177,20481,34.05198,-118.234165
20482,3177,20482,34.051695,-118.234221
20483,3177,20483,34.051809,-118.234198
20484,3178,20484,34.051427,-118.23326
20485,3178,20485,34.051541,-118.233238
20486,3178,20486,34.051483,-118.233249
20487,3178,20487,34.051597,-118.233227
20488,3178,20488,34.051271,-118.233289
20489,3178,20489,34.051651,-118.233216
20490,3179,20490,34.06006,-118.247795
20491,3179,20491,34.059962,-118.247932
20492,3179,20492,34.060102,-118.247738
20493,3179,20493,34.060142,-118.247689
20494,3179,20494,34.06019,-118.247637
20495,3179,20495,34.059925,-118.247986
20496,3180,20496,34.057738,-118.242217
20497,3180,20497,34.057942,-118.241984
20498,3180,20498,34.05778,-118.242168
20499,3180,20499,34.057835,-118.242098
20500,3180,20500,34.057689,-118.242286
20501,3180,20501,34.057882,-118.242051
20502,3180,20502,34.057653,-118.242337
20503,3181,20503,34.079818,-118.343923
20504,3181,20504,34.079539,-118.343925
20505,3181,20505,34.079139,-118.343923
20506,3181,20506,34.079679,-118.343923
20507,3181,20507,34.078566,-118.343922
20508,3181,20508,34.078881,-118.343923
20509,3181,20509,34.079193,-118.343922
20510,3181,20510,34.079404,-118.343925
20511,3181,20511,34.078957,-118.343921
20512,3181,20512,34.079075,-118.343923
20513,3181,20513,34.078751,-118.343922
20514,3181,20514,34.078829,-118.343924
20515,3181,20515,34.07959,-118.343924
20516,3181,20516,34.079271,-118.343924
20517,3181,20517,34.079461,-118.343925
20518,3181,20518,34.079326,-118.343924
20519,3181,20519,34.078617,-118.343922
20520,3181,20520,34.078691,-118.343923
20521,3181,20521,34.07901,-118.343922
20522,3182,20522,34.0605,-118.239955
20523,3182,20523,34.06053,-118.240046
20524,3182,20524,34.06041,-118.239702
20525,3182,20525,34.060483,-118.239909
20526,3182,20526,34.060433,-118.239763
20527,3183,20527,34.042227,-118.239676
20528,3183,20528,34.042675,-118.239649
20529,3183,20529,34.042759,-118.239643
20530,3183,20530,34.04254,-118.239657
20531,3183,20531,34.042491,-118.23966
20532,3183,20532,34.042365,-118.239667
20533,3183,20533,34.042276,-118.239674
20534,3183,20534,34.042101,-118.239683
20535,3183,20535,34.042625,-118.239651
20536,3183,20536,34.042151,-118.239681
20537,3183,20537,34.042415,-118.239664
20538,3183,20538,34.04281,-118.239642
20539,3184,20539,34.042252,-118.240243
20540,3184,20540,34.042447,-118.240072
20541,3184,20541,34.04235,-118.240159
20542,3184,20542,34.04249,-118.240034
20543,3184,20543,34.042292,-118.240209
20544,3184,20544,34.04239,-118.240122
20545,3185,20545,34.051503,-118.252502
20546,3186,20546,34.070667,-118.383671
20547,3186,20547,34.071466,-118.383674
20548,3186,20548,34.070541,-118.383671
20549,3186,20549,34.070613,-118.383672
20550,3186,20550,34.071388,-118.383675
20551,3186,20551,34.071123,-118.383675
20552,3186,20552,34.070994,-118.383674
20553,3186,20553,34.070359,-118.383671
20554,3186,20554,34.071599,-118.383674
20555,3186,20555,34.070489,-118.383672
20556,3186,20556,34.070282,-118.383671
20557,3186,20557,34.071523,-118.383675
20558,3186,20558,34.070412,-118.38367
20559,3186,20559,34.071069,-118.383674
20560,3187,20560,34.045286,-118.245343
20561,3187,20561,34.045228,-118.245397
20562,3187,20562,34.045013,-118.245596
20563,3187,20563,34.045051,-118.245561
20564,3187,20564,34.045135,-118.245484
20565,3187,20565,34.045331,-118.2453
20566,3187,20566,34.045094,-118.245521
20567,3187,20567,34.045384,-118.24525
20568,3187,20568,34.045185,-118.245438
20569,3187,20569,34.045428,-118.245209
20570,3188,20570,34.045863,-118.244936
20571,3188,20571,34.045909,-118.244909
20572,3188,20572,34.045798,-118.244974
20573,3188,20573,34.045687,-118.24504
20574,3189,20574,34.065798,-118.308975
20575,3189,20575,34.065872,-118.308975
20576,3189,20576,34.065924,-118.308975
20577,3189,20577,34.066449,-118.309009
20578,3189,20578,34.065745,-118.308974
20579,3189,20579,34.066188,-118.30901
20580,3189,20580,34.066244,-118.30901
20581,3189,20581,34.06639,-118.309009
20582,3190,20582,34.048223,-118.211549
20583,3190,20583,34.048122,-118.211615
20584,3190,20584,34.048006,-118.211686
20585,3190,20585,34.048077,-118.211644
20586,3191,20586,34.045085,-118.243267
20587,3191,20587,34.044658,-118.243512
20588,3191,20588,34.045158,-118.24323
20589,3191,20589,34.044707,-118.243481
20590,3192,20590,34.069938,-118.375368
20591,3193,20591,34.06923,-118.375049
20592,3193,20592,34.06912,-118.374982
20593,3193,20593,34.069327,-118.374992
20594,3193,20594,34.069184,-118.375021
20595,3193,20595,34.069162,-118.37489
20596,3193,20596,34.068961,-118.374884
20597,3193,20597,34.068828,-118.374686
20598,3193,20598,34.070274,-118.375569
20599,3193,20599,34.070667,-118.375811
20600,3193,20600,34.069052,-118.374823
20601,3193,20601,34.070618,-118.375779
20602,3193,20602,34.069278,-118.374961
20603,3193,20603,34.07012,-118.375479
20604,3193,20604,34.0691,-118.374852
20605,3193,20605,34.070731,-118.375851
20606,3193,20606,34.069394,-118.375033
20607,3193,20607,34.069073,-118.374953
20608,3193,20608,34.070226,-118.375539
20609,3193,20609,34.068941,-118.374756
20610,3193,20610,34.068688,-118.374718
20611,3193,20611,34.068896,-118.374845
20612,3193,20612,34.069007,-118.374912
20613,3193,20613,34.070169,-118.375507
20614,3193,20614,34.070837,-118.375914
20615,3193,20615,34.068737,-118.374747
20616,3193,20616,34.068874,-118.374714
20617,3193,20617,34.068986,-118.374782
20618,3193,20618,34.068851,-118.374817
20619,3193,20619,34.068792,-118.374783
20620,3194,20620,34.06635,-118.289854
20621,3194,20621,34.065569,-118.289848
20622,3194,20622,34.066688,-118.289858
20623,3194,20623,34.0662,-118.289855
20624,3194,20624,34.066155,-118.289855
20625,3194,20625,34.06648,-118.289857
20626,3194,20626,34.065388,-118.289847
20627,3194,20627,34.066762,-118.289859
20628,3194,20628,34.066403,-118.289854
20629,3194,20629,34.06564,-118.289847
20630,3194,20630,34.066275,-118.289855
20631,3194,20631,34.066531,-118.289857
20632,3195,20632,34.0476997334,-118.249223597
20633,3195,20633,34.048412,-118.24856
20634,3195,20634,34.048602,-118.248384
20635,3195,20635,34.047501,-118.249411
20636,3195,20636,34.047913,-118.249026
20637,3195,20637,34.047956,-118.248986
20638,3195,20638,34.04851,-118.24847
20639,3195,20639,34.048453,-118.248524
20640,3195,20640,34.047541,-118.249372
20641,3195,20641,34.047744,-118.249181
20642,3195,20642,34.047807,-118.249122
20643,3195,20643,34.048548,-118.248436
20644,3195,20644,34.047848,-118.249086
20645,3195,20645,34.048006,-118.24894
20646,3195,20646,34.047638,-118.249283
20647,3196,20647,34.034969,-118.269234
20648,3196,20648,34.03514,-118.269626
20649,3196,20649,34.034849,-118.268968
20650,3196,20650,34.035105,-118.269547
20651,3196,20651,34.035081,-118.269492
20652,3197,20652,34.05905,-118.241399
20653,3197,20653,34.059009,-118.241326
20654,3197,20654,34.05898,-118.241274
20655,3197,20655,34.05894,-118.2412
20656,3197,20656,34.058774,-118.240902
20657,3197,20657,34.059079,-118.24145
20658,3197,20658,34.058843,-118.241024
20659,3198,20659,34.039088,-118.264915
20660,3198,20660,34.039003,-118.264725
20661,3198,20661,34.039026,-118.264779
20662,3199,20662,34.040373,-118.263782
20663,3199,20663,34.04049,-118.26396
20664,3199,20664,34.040612,-118.264148
20665,3199,20665,34.040643,-118.264195
20666,3199,20666,34.040566,-118.264078
20667,3199,20667,34.040342,-118.263734
20668,3199,20668,34.040535,-118.264031
20669,3200,20669,34.04003,-118.263016
20670,3201,20670,34.046227,-118.255106
20671,3201,20671,34.046348,-118.255296
20672,3201,20672,34.046379,-118.255344
20673,3202,20673,34.044706,-118.25629
20674,3202,20674,34.044631,-118.256175
20675,3202,20675,34.044737,-118.256338
20676,3202,20676,34.044662,-118.256224
20677,3202,20677,34.044858,-118.256525
20678,3203,20678,34.044042,-118.258847
20679,3203,20679,34.044013,-118.258801
20680,3203,20680,34.043969,-118.258732
20681,3203,20681,34.044087,-118.258921
20682,3204,20682,33.981899,-118.461935
20683,3204,20683,33.981232,-118.462984
20684,3204,20684,33.981785,-118.462118
20685,3204,20685,33.98174,-118.462186
20686,3204,20686,33.981314,-118.462856
20687,3204,20687,33.981866,-118.461988
20688,3204,20688,33.981708,-118.462238
20689,3204,20689,33.981472,-118.462604
20690,3204,20690,33.981657,-118.462316
20691,3204,20691,33.981268,-118.462929
20692,3204,20692,33.981346,-118.462806
20693,3204,20693,33.982078,-118.461655
20694,3204,20694,33.981388,-118.462736
20695,3204,20695,33.981576,-118.462441
20696,3204,20696,33.98203,-118.461728
20697,3204,20697,33.982109,-118.461604
20698,3204,20698,33.981818,-118.462063
20699,3204,20699,33.981996,-118.461783
20700,3204,20700,33.982156,-118.461532
20701,3204,20701,33.981624,-118.462369
20702,3205,20702,34.068914,-118.301904
20703,3205,20703,34.06892,-118.30113
20704,3205,20704,34.068911,-118.302559
20705,3205,20705,34.068913,-118.30219
20706,3205,20706,34.068913,-118.302126
20707,3205,20707,34.068921,-118.300883
20708,3205,20708,34.068923,-118.300642
20709,3205,20709,34.06892,-118.301195
20710,3205,20710,34.06891,-118.302621
20711,3205,20711,34.068911,-118.302466
20712,3206,20712,34.076226,-118.297046
20713,3206,20713,34.076225,-118.2972
20714,3206,20714,34.076226,-118.297114
20715,3207,20715,34.141521,-118.387583
20716,3207,20716,34.141573,-118.387583
20717,3207,20717,34.141781,-118.387581
20718,3208,20718,34.0957,-118.27912
20719,3208,20719,34.095702,-118.279267
20720,3208,20720,34.095702,-118.27898
20721,3208,20721,34.095701,-118.278915
20722,3209,20722,34.124312,-118.267767
20723,3209,20723,34.124212,-118.267691
20724,3209,20724,34.124251,-118.267721
20725,3210,20725,34.144465,-118.395445
20726,3210,20726,34.144345,-118.3954
20727,3210,20727,34.144399,-118.39542
20728,3210,20728,34.144518,-118.395464
20729,3210,20729,34.144638,-118.395511
20730,3210,20730,34.144586,-118.395491
20731,3210,20731,34.145483,-118.395845
20732,3211,20732,34.143644,-118.400768
20733,3211,20733,34.14358,-118.400768
20734,3211,20734,34.14353,-118.400767
20735,3212,20735,34.04752,-118.32435
20736,3212,20736,34.047515,-118.324287
20737,3213,20737,34.14587,-118.392215
20738,3213,20738,34.14524,-118.392383
20739,3213,20739,34.146233,-118.392121
20740,3213,20740,34.145917,-118.392202
20741,3213,20741,34.144406,-118.392598
20742,3213,20742,34.145994,-118.392183
20743,3213,20743,34.146501,-118.392251
20744,3213,20744,34.14511,-118.392416
20745,3213,20745,34.145416,-118.392335
20746,3213,20746,34.144286,-118.392629
20747,3213,20747,34.144998,-118.392444
20748,3213,20748,34.145366,-118.392349
20749,3213,20749,34.144919,-118.392467
20750,3213,20750,34.146048,-118.392168
20751,3213,20751,34.144332,-118.392619
20752,3213,20752,34.14629,-118.392105
20753,3213,20753,34.14399,-118.392706
20754,3213,20754,34.14529,-118.392369
20755,3213,20755,34.145045,-118.392431
20756,3213,20756,34.144457,-118.392585
20757,3213,20757,34.144043,-118.392693
20758,3213,20758,34.145166,-118.392403
20759,3214,20759,34.143179,-118.402958
20760,3215,20760,34.061598,-118.316188
20761,3215,20761,34.061598,-118.315872
20762,3215,20762,34.061598,-118.316258
20763,3215,20763,34.061598,-118.316033
20764,3215,20764,34.061598,-118.316101
20765,3215,20765,34.061598,-118.315942
20766,3216,20766,34.069109,-118.301382
20767,3216,20767,34.069111,-118.301021
20768,3216,20768,34.069102,-118.302441
20769,3216,20769,34.069106,-118.301893
20770,3216,20770,34.069111,-118.300956
20771,3216,20771,34.069111,-118.3008
20772,3216,20772,34.069111,-118.300863
20773,3216,20773,34.06911,-118.301289
20774,3216,20774,34.069103,-118.302384
20775,3216,20775,34.069105,-118.301956
20776,3216,20776,34.069104,-118.302229
20777,3217,20777,34.063593,-118.310872
20778,3217,20778,34.063602,-118.31091
20779,3217,20779,34.063603,-118.310749
20780,3217,20780,34.063602,-118.310694
20781,3217,20781,34.063602,-118.311105
20782,3218,20782,34.076386,-118.297836
20783,3218,20783,34.076387,-118.297777
20784,3218,20784,34.076388,-118.297288
20785,3218,20785,34.076388,-118.297225
20786,3218,20786,34.076386,-118.297693
20787,3218,20787,34.076387,-118.297381
20788,3219,20788,34.095876,-118.278947
20789,3219,20789,34.095877,-118.27936
20790,3219,20790,34.095878,-118.27958
20791,3219,20791,34.095877,-118.279034
20792,3219,20792,34.095878,-118.279514
20793,3219,20793,34.095876,-118.278882
20794,3219,20794,34.095877,-118.279096
20795,3220,20795,34.124426,-118.267724
20796,3220,20796,34.124384,-118.267691
20797,3220,20797,34.124275,-118.267608
20798,3221,20798,34.047573,-118.323045
20799,3221,20799,34.047673,-118.324154
20800,3221,20800,34.047667,-118.324089
20801,3221,20801,34.0477,-118.324462
20802,3221,20802,34.047681,-118.324247
20803,3222,20803,34.146375,-118.392286
20804,3222,20804,34.145164,-118.392604
20805,3222,20805,34.145036,-118.392636
20806,3222,20806,34.146447,-118.392265
20807,3222,20807,34.144421,-118.392793
20808,3222,20808,34.145533,-118.392506
20809,3222,20809,34.145359,-118.392552
20810,3222,20810,34.144987,-118.392649
20811,3222,20811,34.145285,-118.392571
20812,3222,20812,34.146121,-118.392352
20813,3222,20813,34.145233,-118.392585
20814,3222,20814,34.144304,-118.392823
20815,3222,20815,34.145483,-118.392519
20816,3222,20816,34.145111,-118.392617
20817,3222,20817,34.146063,-118.392365
20818,3222,20818,34.146247,-118.39232
20819,3222,20819,34.145993,-118.392384
20820,3222,20820,34.145408,-118.392539
20821,3222,20821,34.146321,-118.392299
20822,3222,20822,34.146194,-118.392332
20823,3222,20823,34.144366,-118.392807
